보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
동면807,1,,충청남도 천안시 동남구 동면 동산리 578-5,36.77647642,127.3453789,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면808,1,,충청남도 천안시 동남구 동면 동산리 573-4,36.77692622,127.3454206,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면809,1,,충청남도 천안시 동남구 동면 동산리 573-5,36.77721626,127.3452756,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면810,1,,충청남도 천안시 동남구 동면 동산리 570-1,36.77795435,127.3451537,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면811,1,,충청남도 천안시 동남구 동면 화계리 181-1,36.77611153,127.3443637,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면812,1,,충청남도 천안시 동남구 동면 동산리 578-6,36.77649513,127.3446757,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면813,1,,충청남도 천안시 동남구 동면 화계리 178-1,36.77773934,127.3438824,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면814,1,,충청남도 천안시 동남구 동면 화계리 177-2,36.7775291,127.3426464,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면815,1,,충청남도 천안시 동남구 동면 화계리 128-3,36.7772984,127.3417957,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면816,1,,충청남도 천안시 동남구 동면 화계리 208,36.77679128,127.3413386,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면817,1,,충청남도 천안시 동남구 동면 화계리 200,36.77608796,127.3412848,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면818,1,,충청남도 천안시 동남구 동면 화계리 120-2,36.7778319,127.3411271,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면819,1,,충청남도 천안시 동남구 동면 화계리 118-2,36.77830444,127.340116,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면820,1,,충청남도 천안시 동남구 동면 화계리 118-2,36.77830444,127.340116,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면821,1,,충청남도 천안시 동남구 동면 화계리 181-1,36.77611153,127.3443637,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면822,1,,충청남도 천안시 동남구 동면 화계리 219-14,36.7720959,127.3373493,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면823,1,,충청남도 천안시 동남구 동면 화계리 322-7,36.77345251,127.3367502,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면824,1,,충청남도 천안시 동남구 동면 화계리 322-2,36.7734108,127.3365877,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면825,1,,충청남도 천안시 동남구 동면 화계리 322-3,36.77340667,127.3362621,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면826,1,,충청남도 천안시 동남구 동면 화계리 322-10,36.77379419,127.3362045,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면827,1,,충청남도 천안시 동남구 동면 화계리 238,36.78225859,127.3336285,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면828,1,,충청남도 천안시 동남구 동면 화계리 307-2,36.77262376,127.3353782,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면829,1,,충청남도 천안시 동남구 동면 화계리 309,36.7721930573,127.3354957530,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면830,1,,충청남도 천안시 동남구 동면 화계리 309,36.7721930573,127.3354957530,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면831,1,,충청남도 천안시 동남구 동면 화계리 309,36.7721930573,127.3354957530,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면832,1,,충청남도 천안시 동남구 동면 화계리 303,36.77294761,127.3349354,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면833,1,,충청남도 천안시 동남구 동면 화계리 306-1,36.7731965321,127.3354013305,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면834,1,,충청남도 천안시 동남구 동면 화계리 325-2,36.77362223,127.3345967,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면835,1,,충청남도 천안시 동남구 동면 화계리 310,36.77200826,127.3350095,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면836,1,,충청남도 천안시 동남구 동면 화계리 295,36.77208122,127.3346337,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면837,1,,충청남도 천안시 동남구 동면 화계리 288-3,36.7715249952,127.3349547175,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면838,1,,충청남도 천안시 동남구 동면 화계리 286,36.7705952915,127.3356245459,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면839,1,,충청남도 천안시 동남구 동면 화계리 520,36.77189923,127.3359546,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면840,1,,충청남도 천안시 동남구 동면 화계리 289-2,36.77048996,127.3352384,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면841,1,,충청남도 천안시 동남구 동면 화계리 289-2,36.77048996,127.3352384,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면842,1,,충청남도 천안시 동남구 동면 화계리 277-1,36.77025917,127.3356914,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면843,1,,충청남도 천안시 동남구 동면 화계리 499-2,36.76893102,127.3286875,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면844,1,,충청남도 천안시 동남구 동면 구도리 348-1,36.76775841,127.3233232,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면845,1,,충청남도 천안시 동남구 동면 구도리 146,36.7609106803,127.3406601780,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면846,1,,충청남도 천안시 동남구 동면 동산리 76-15,36.79451083,127.3651124,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면847,1,,충청남도 천안시 동남구 동면 동산리 76-12,36.7947918,127.3644307,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면848,1,,충청남도 천안시 동남구 동면 동산리 76-8,36.79521518,127.363303,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면849,1,,충청남도 천안시 동남구 동면 동산리 76-6,36.79560589,127.3627700166,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면850,1,,충청남도 천안시 동남구 동면 동산리 76-2,36.79593197,127.3618488,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면851,1,,충청남도 천안시 동남구 동면 동산리 231,36.79518244,127.3617885,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면852,1,,충청남도 천안시 동남구 동면 동산리 224-1,36.7959935,127.3607015,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면853,1,,충청남도 천안시 동남구 동면 동산리 224-4,36.79589549,127.3605125,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면854,1,,충청남도 천안시 동남구 동면 행암리 산 68-1,36.80339232,127.3489500242,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면855,1,,충청남도 천안시 동남구 동면 화계리 73,36.77811072,127.3374814,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면856,1,,충청남도 천안시 동남구 동면 광덕리 466,36.78507109,127.3382775,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
동면857,1,,충청남도 천안시 동남구 동면 수남리 290-3,36.76701888,127.3737809,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍001,1,,충청남도 천안시 동남구 동면 행암리 331-2,36.8054134234,127.3513971485,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍002,1,,충청남도 천안시 동남구 목천읍 신계리 165-7,36.77463221,127.211822,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍003,1,,충청남도 천안시 동남구 목천읍 신계리 165-7,36.77467346,127.211822,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍004,1,,충청남도 천안시 동남구 목천읍 신계리 165-7,36.77463221,127.211822,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍005,1,,충청남도 천안시 동남구 목천읍 신계리 165-7,36.77463221,127.211822,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍006,1,,충청남도 천안시 동남구 목천읍 신계리 산 29-8,36.77518011,127.213003,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍007,1,,충청남도 천안시 동남구 목천읍 신계리 산 29-8,36.77518011,127.213003,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍008,1,,충청남도 천안시 동남구 목천읍 신계리 산 29-8,36.77518011,127.213003,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍009,1,,충청남도 천안시 동남구 목천읍 신계리 산 30-1,36.77577986,127.214471,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍010,1,,충청남도 천안시 동남구 목천읍 신계리 117-4,36.77585983,127.2151439,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍011,1,,충청남도 천안시 동남구 목천읍 신계리 116-2,36.77577734,127.2156773,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍012,1,,충청남도 천안시 동남구 목천읍 운전리 22-2,36.76875424,127.2338909,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍013,1,,충청남도 천안시 동남구 목천읍 운전리 434,36.76450007,127.229634,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍014,1,,충청남도 천안시 동남구 목천읍 운전리 280,36.76187668,127.2316658,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍015,1,,충청남도 천안시 동남구 목천읍 운전리 265-2,36.76217645,127.2326987,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍016,1,,충청남도 천안시 동남구 목천읍 운전리 267-14,36.7611830300,127.2328510681,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍017,1,,충청남도 천안시 동남구 목천읍 운전리 267-14,36.7611830300,127.2328510681,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍018,1,,충청남도 천안시 동남구 목천읍 운전리 267-13,36.7608747450,127.2329958415,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍019,1,,충청남도 천안시 동남구 목천읍 운전리 266-1,36.76178741,127.2327968,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍020,1,,충청남도 천안시 동남구 목천읍 운전리 267-3,36.76168146,127.2322876,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍021,1,,충청남도 천안시 동남구 목천읍 운전리 288,36.76375198,127.2312293,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍022,1,,충청남도 천안시 동남구 목천읍 운전리 288,36.7637897,127.2312293,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍023,1,,충청남도 천안시 동남구 목천읍 운전리 64-1,36.76456027,127.230929,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍024,1,,충청남도 천안시 동남구 목천읍 운전리 479-4,36.76506506,127.2314118,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍025,1,,충청남도 천안시 동남구 목천읍 운전리 41-9,36.76529958,127.2306417,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍026,1,,충청남도 천안시 동남구 목천읍 운전리 41-9,36.76529958,127.2306417,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍027,1,,충청남도 천안시 동남구 목천읍 운전리 41-7,36.7657437,127.2304727,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍028,1,,충청남도 천안시 동남구 목천읍 운전리 320-3,36.76740907,127.2338815,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍029,1,,충청남도 천안시 동남구 목천읍 운전리 319-2,36.76688478,127.2342127,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍030,1,,충청남도 천안시 동남구 목천읍 운전리 319-2,36.76688478,127.2342127,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍031,1,,충청남도 천안시 동남구 목천읍 운전리 산 43,36.7651426641,127.2357142489,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍032,1,,충청남도 천안시 동남구 목천읍 운전리 236-1,36.76519602,127.2362538,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍033,1,,충청남도 천안시 동남구 목천읍 운전리 236-1,36.76519602,127.2362538,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍034,1,,충청남도 천안시 동남구 목천읍 운전리 311,36.7649024714,127.2362822532,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍035,1,,충청남도 천안시 동남구 목천읍 운전리 237-1,36.76519602,127.2362823,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍036,1,,충청남도 천안시 동남구 목천읍 운전리 237-1,36.76519602,127.2362538,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍037,1,,충청남도 천안시 동남구 목천읍 운전리 239-1,36.76450429,127.2364549,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍038,1,,충청남도 천안시 동남구 목천읍 운전리 239-4,36.76398837,127.2367318,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍039,1,,충청남도 천안시 동남구 목천읍 운전리 239-2,36.7639739574,127.2373708380,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
목천읍040,1,,충청남도 천안시 동남구 목천읍 운전리 235-4,36.76486312,127.2372233,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
